2019-11-22 20:06:28.449 [main] INFO  com.visionvera.RemoteserviceApplication - Starting RemoteserviceApplication on fanlijuandeMacBook-Pro.local with PID 48956 (/Users/ljfan/remoteservice/target/classes started by ljfan in /Users/ljfan/remoteservice)
2019-11-22 20:06:33.997 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration' of type [org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$$EnhancerBySpringCGLIB$$65ba09a4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.007 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.transaction-org.springframework.boot.autoconfigure.transaction.TransactionProperties' of type [org.springframework.boot.autoconfigure.transaction.TransactionProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.010 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'platformTransactionManagerCustomizers' of type [org.springframework.boot.autoconfigure.transaction.TransactionManagerCustomizers] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.014 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$DataSourceTransactionManagerConfiguration' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$DataSourceTransactionManagerConfiguration$$EnhancerBySpringCGLIB$$7e46a709] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.024 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionManager' of type [org.springframework.jdbc.datasource.DataSourceTransactionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.067 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionAdviceConfig' of type [com.visionvera.common.config.TransactionAdviceConfig$$EnhancerBySpringCGLIB$$1fd5ec53] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.071 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'txAdvice' of type [org.springframework.transaction.interceptor.TransactionInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.071 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'txAdviceAdvisor' of type [org.springframework.aop.support.DefaultPointcutAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-22 20:06:34.699 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2019-11-22 20:06:34.712 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2019-11-22 20:06:34.719 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-22 20:06:34.720 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.16]
2019-11-22 20:06:34.725 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/Users/ljfan/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.]
2019-11-22 20:06:34.810 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/remoteservice] - Initializing Spring embedded WebApplicationContext
2019-11-22 20:06:34.810 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6304 ms
2019-11-22 20:06:35.523 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'threadPoolTaskExecutor'
2019-11-22 20:06:35.898 [main] INFO  c.v.r.service.impl.InitializingBeanImpl - spring加载完成
2019-11-22 20:06:36.578 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2019-11-22 20:06:36.579 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-11-22 20:06:39.070 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-11-22 20:06:39.089 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-11-22 20:06:39.089 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.0 created.
2019-11-22 20:06:39.090 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-11-22 20:06:39.091 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-11-22 20:06:39.091 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2019-11-22 20:06:39.091 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
2019-11-22 20:06:39.091 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@2976d625
2019-11-22 20:06:39.364 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2019-11-22 20:06:39.364 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2019-11-22 20:06:39.380 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2019-11-22 20:06:39.423 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/remoteservice'
2019-11-22 20:06:39.428 [main] INFO  com.visionvera.RemoteserviceApplication - Started RemoteserviceApplication in 12.47 seconds (JVM running for 13.479)
2019-11-22 20:06:39.843 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/remoteservice] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-11-22 20:06:39.843 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-11-22 20:06:39.867 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 23 ms
2019-11-22 20:06:39.891 [http-nio-8080-exec-1] INFO  o.a.s.session.mgt.AbstractValidatingSessionManager - Enabling session validation scheduler...
2019-11-22 20:06:39.926 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:06:42.338 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - H5前端：建立连接
2019-11-22 20:06:42.352 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='15', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:06:42.562 [http-nio-8080-exec-9] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-11-22 20:06:42.565 [http-nio-8080-exec-9] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-11-22 20:06:49.815 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:06:58.303 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:06:59.764 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:09.783 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:12.898 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - H5前端：建立连接
2019-11-22 20:07:12.912 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='15', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:07:14.243 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:07:15.465 [http-nio-8080-exec-10] INFO  c.v.r.service.impl.BusinessTypeServiceImpl - 查询业务类别成功
2019-11-22 20:07:16.494 [http-nio-8080-exec-4] INFO  c.v.r.service.impl.BusinessTypeServiceImpl - 查询业务类别成功
2019-11-22 20:07:17.650 [http-nio-8080-exec-7] INFO  c.v.remoteservice.service.impl.NumberServiceImpl - 获取业务号开始
2019-11-22 20:07:17.947 [http-nio-8080-exec-7] INFO  c.v.remoteservice.service.impl.NumberServiceImpl - 获取业务号结束
2019-11-22 20:07:18.749 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 消息请求端：ws://172.16.140.135:8080/remoteservice/h5SocketServer
2019-11-22 20:07:18.750 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 消息数据：TextMessage payload=[[{"callNam..], byteCount=238, last=true]
2019-11-22 20:07:18.765 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 消息请求端：ws://172.16.140.135:8080/remoteservice/h5SocketServer
2019-11-22 20:07:18.765 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 消息数据：TextMessage payload=[{"callName..], byteCount=99, last=true]
2019-11-22 20:07:18.913 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.CallDeviceWebSocketHandler - 失去所有前端连接！
2019-11-22 20:07:19.818 [http-nio-8080-exec-6] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:20.339 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - H5前端：建立连接
2019-11-22 20:07:20.476 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='15', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:07:21.539 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:29.748 [http-nio-8080-exec-4] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:30.277 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - H5前端：建立连接
2019-11-22 20:07:30.327 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='15', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:07:31.543 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:36.240 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:07:39.751 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:41.525 [http-nio-8080-exec-6] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:45.419 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:07:49.824 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:51.523 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:07:52.238 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:07:59.802 [http-nio-8080-exec-8] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:08:01.578 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:08:08.255 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:08:09.771 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:08:19.755 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:08:24.233 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:08:29.834 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:08:39.792 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:08:40.306 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:08:49.749 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:08:56.285 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:08:59.795 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:09:09.845 [http-nio-8080-exec-4] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:09:12.227 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:09:19.796 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:09:23.911 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - H5前端：建立连接
2019-11-22 20:09:23.936 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='15', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
